"d3mIndex","log(wdi.pop)","log(xxxcimr)","wdi.gdpchg.s","sqrt(wdi.cpi)","log1p(bnn.yroff)","elceleth.c","dispota4.c","cir.physint","I(cir.physint^2)","nvc.start.1"
0,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
415.777777777778,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
831.555555555556,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1247.33333333333,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1663.11111111111,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
2078.88888888889,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
2494.66666666667,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
2910.44444444444,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
3326.22222222222,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
3742,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,12.832345245155,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,13.7419749735334,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,14.6516047019117,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,15.5612344302901,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.4708641586684,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,17.3804938870468,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,18.2901236154251,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,19.1997533438035,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,20.1093830721818,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,21.0190128005602,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-2.71388897863685,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-2.22055892842906,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-1.72722887822126,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-1.23389882801347,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.740568777805672,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.247238727597878,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,0.246091322609916,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,0.739421372817711,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,1.23275142302551,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,1.7260814732333,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,-7.87886461430757,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,-6.11886322702456,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,-4.35886183974156,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,-2.59886045245855,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,-0.838859065175548,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,0.921142322107457,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,2.68114370939046,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,4.44114509667347,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,6.20114648395647,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,7.96114787123948,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,2.75740155990698e-06,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,3.8436723043709,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.68734185134023,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,11.5310113983096,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,15.3746809452789,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,19.2183504922482,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,23.0620200392176,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,26.9056895861869,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,30.7493591331563,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,34.5930286801256,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,0,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,0.427794177967784,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,0.855588355935569,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.28338253390335,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.71117671187114,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,2.13897088983892,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,2.56676506780671,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,2.99455924577449,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,3.42235342374228,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,3.85014760171006,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,1,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,1,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,0,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,0.888888888888889,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,1.77777777777778,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,2.66666666666667,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,3.55555555555556,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,4.44444444444444,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5.33333333333333,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,6.22222222222222,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,7.11111111111111,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,8,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,0,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,7.11111111111111,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,14.2222222222222,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,21.3333333333333,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,28.4444444444444,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,35.5555555555556,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,42.6666666666667,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,49.7777777777778,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,56.8888888888889,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,64,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,0
1871,16.0786864080344,-0.0234819201043762,1.98173631297744,7.84375330872394,1.6094379124341,0,0,5,25,1
